phi0,charge_fraction,Phi1,constraint,gauss_drift,A_slope,A_intercept,h0,phiA,Phi0,Phi2,T_MeV,mu_MeV,mu_over_T,s_over_T3,rho_over_T3,slope_identity_error,phiA_relative_spread
3.431805485249227,0.18,15.12537169762676,6.234017746464813e-11,2.220446049250313e-16,7.266710462506814,0.5131087486177863,0.018937571575269686,8.853180308133783,0.17345748683687867,-0.01402451145753767,123.539879716968,269.28371363825744,2.179731065427545,2.8577048986220435,0.04635142697383355,2.4497737172168854e-11,1.3461205517698937e-06
3.861292223885612,0.18,34.71156808433999,1.3228174111645783e-10,2.220446049250313e-16,8.298156368896805,0.6487449336335055,0.014522345716340361,12.008942964581935,0.25478046366468327,-0.006967900729713114,111.85340136288612,358.1172021186095,3.2016657317086805,1.919049182708948,0.01765996367813833,6.061473545315721e-11,1.3564691422471008e-06
4.344528762578371,0.18,104.60346287833038,3.0432197937292365e-10,2.220446049250313e-16,9.646163106919165,0.8211101887409699,0.010747087816813482,17.17594668421985,0.49128541296687506,-0.0026681186834408392,99.0153105206119,611.2883052721136,6.17367457677025,1.221707232105012,0.005004342456203841,1.5085666049685642e-10,1.2889852437905981e-06
4.888241830574778,0.18,456.5740175438158,7.598282535979489e-10,4.440892098500626e-16,11.402673123756458,1.0398574019075137,0.007691067982777483,26.199030463377174,1.3713856291487772,-0.000713628738934853,84.87054617231793,1462.6029842066716,17.23334007108966,0.7396238782732575,0.0009578776975381519,3.879824239660934e-10,1.2914575474934214e-06
5.5,0.18,3312.041510599854,2.075022536018877e-09,2.220446049250313e-16,13.68646609975775,1.316233231035898,0.005338476643757777,43.15807979196475,6.366663829932876,-0.00011623427729708986,69.6637781841754,5573.510293872138,80.00585726397193,0.42771744989678023,0.00010829356396082543,1.0733165467513572e-09,1.2527422401674123e-06
0.18,0.32,2.5905933002866535,5.037605150779899e-13,3.3306690738754696e-16,3.5970880820199675,0.0014471226469676235,0.07728547045823136,0.2472262186120719,0.35946623461526384,-0.132494847656859,932.1831671005415,4210.844684300938,4.517185927523591,23.56013262004187,1.7870961741646545,7.701395077219786e-12,1.7590479810727593e-05
0.20252680499720538,0.32,2.592250342565842,5.0604853640834e-13,3.3306690738754696e-16,3.5988693220103767,0.0018318201230256073,0.07720898537897057,0.2782398606729598,0.3593877547125896,-0.13251225461148486,852.397392933649,3849.5968672793165,4.516199719980808,23.525167069095833,1.7855621390817282,7.646772104408228e-12,1.5450499300616226e-05
0.22787281523542255,0.32,2.5943542179228167,5.07681159099014e-13,2.220446049250313e-16,3.601125800889438,0.0023187255524477865,0.07711225681638159,0.3131681422609676,0.35928178577940545,-0.1325340001978586,779.4975352760313,3519.328536631283,4.514868075092807,23.480971900824553,1.7836178083757581,7.573275340178043e-12,1.3565757734375445e-05
0.2563908511963814,0.32,2.597027544654967,5.104538917901968e-13,2.220446049250313e-16,3.603984835213257,0.002934961015633376,0.07698995933113839,0.3525151252568713,0.3591418903350165,-0.13256105835573948,712.8988071286418,3217.390804656656,4.513110097091356,23.42513398916854,1.781152615720364,7.794653811288299e-12,1.2179190052607586e-05
0.28847788846287237,0.32,2.6004279553798852,5.134934853758552e-13,2.220446049250313e-16,3.607608178593268,0.0037148281938441034,0.07683538546568153,0.3968546335098148,0.35895963079681154,-0.13259454694957865,652.066713229238,2941.355412385894,4.510819756186271,23.354622935022906,1.778025634668704,7.658984557679105e-12,1.0664480296180001e-05
