D_B_hat,Gamma_s_hat,T_MeV,background,c_s_squared,charge_fraction,chi_B,chi_B_over_T2,fold_coordinate,mode,mu_B_MeV,omega_hat_imag,omega_hat_real,phi0,primitive_constraint_maximum,projection_delta_epsilon,projection_delta_rho_B,projection_delta_u_z,provenance,qhat,record_type,source_determinant_abs,source_singular_value,susceptibility_determinant,susceptibility_eigenvalues
0.0036904181836244945,0.44006175499824707,100.970630603831,near_cold_stable,0.1677722851643055,0.28859866242055066,7631.0831445986905,0.7485073136895444,1.04,sound_minus,649.9999999998311,-9.901397233464915e-05,-0.006143777740730998,3.9089233703099353,,0.46130895772737684,0.46128174113091425,0.07740930114170894,,0.015,hydrodynamic_eigenmode,,,368463897.7968253,"[4848098.726464405, 76.00173152115894]"
0.0036904181836244945,0.44006175499824707,100.970630603831,near_cold_stable,0.1677722851643055,0.28859866242055066,7631.0831445986905,0.7485073136895444,1.04,diffusion,649.9999999998311,-8.301891710833919e-07,-8.362695176779843e-21,3.9089233703099353,,0.1354801762568919,0.8645198233281088,4.1499929911467743e-10,,0.015,hydrodynamic_eigenmode,,,368463897.7968253,"[4848098.726464405, 76.00173152115894]"
0.0036904181836244945,0.44006175499824707,100.970630603831,near_cold_stable,0.1677722851643055,0.28859866242055066,7631.0831445986905,0.7485073136895444,1.04,sound_plus,649.9999999998311,-9.901397233464792e-05,0.006143777740731,3.9089233703099353,,0.4613089577273768,0.46128174113091436,0.07740930114170883,,0.015,hydrodynamic_eigenmode,,,368463897.7968253,"[4848098.726464405, 76.00173152115894]"
0.0036904181836244945,0.44006175499824707,100.970630603831,near_cold_stable,0.1677722851643055,0.28859866242055066,7631.0831445986905,0.7485073136895444,1.04,sound_minus,649.9999999998311,-0.0001760249467812099,-0.008191470781221233,3.9089233703099353,,0.4613135409409951,0.46126515508836907,0.07742130397063596,,0.02,hydrodynamic_eigenmode,,,368463897.7968253,"[4848098.726464405, 76.00173152115894]"
0.0036904181836244945,0.44006175499824707,100.970630603831,near_cold_stable,0.1677722851643055,0.28859866242055066,7631.0831445986905,0.7485073136895444,1.04,diffusion,649.9999999998311,-1.4756777093627212e-06,-9.980449761669665e-20,3.9089233703099353,,0.13548054002575902,0.8645194592366766,7.375644264624112e-10,,0.02,hydrodynamic_eigenmode,,,368463897.7968253,"[4848098.726464405, 76.00173152115894]"
0.0036904181836244945,0.44006175499824707,100.970630603831,near_cold_stable,0.1677722851643055,0.28859866242055066,7631.0831445986905,0.7485073136895444,1.04,sound_plus,649.9999999998311,-0.0001760249467812169,0.008191470781221228,3.9089233703099353,,0.4613135409409951,0.46126515508836896,0.07742130397063603,,0.02,hydrodynamic_eigenmode,,,368463897.7968253,"[4848098.726464405, 76.00173152115894]"
0.0036904181836244945,0.44006175499824707,100.970630603831,near_cold_stable,0.1677722851643055,0.28859866242055066,7631.0831445986905,0.7485073136895444,1.04,sound_minus,649.9999999998311,-0.0003960568182219853,-0.012286208106084476,3.9089233703099353,,0.46132663683887426,0.4612177635782103,0.0774555995829153,,0.03,hydrodynamic_eigenmode,,,368463897.7968253,"[4848098.726464405, 76.00173152115894]"
0.0036904181836244945,0.44006175499824707,100.970630603831,near_cold_stable,0.1677722851643055,0.28859866242055066,7631.0831445986905,0.7485073136895444,1.04,diffusion,649.9999999998311,-3.31889891754665e-06,-7.382933045158945e-21,3.9089233703099353,,0.13548157879484754,0.8645184195469949,1.6581575412596224e-09,,0.03,hydrodynamic_eigenmode,,,368463897.7968253,"[4848098.726464405, 76.00173152115894]"
0.0036904181836244945,0.44006175499824707,100.970630603831,near_cold_stable,0.1677722851643055,0.28859866242055066,7631.0831445986905,0.7485073136895444,1.04,sound_plus,649.9999999998311,-0.00039605681822198283,0.012286208106084476,3.9089233703099353,,0.46132663683887437,0.46121776357821026,0.07745559958291531,,0.03,hydrodynamic_eigenmode,,,368463897.7968253,"[4848098.726464405, 76.00173152115894]"
0.0036904181836244945,0.44006175499824707,100.970630603831,near_cold_stable,0.1677722851643055,0.28859866242055066,7631.0831445986905,0.7485073136895444,1.04,sound_minus,649.9999999998311,-0.0011001639332488325,-0.02047168985770718,3.9089233703099353,,0.46136855367873086,0.4610660827114094,0.07756536360985973,,0.05,hydrodynamic_eigenmode,,,368463897.7968253,"[4848098.726464405, 76.00173152115894]"
